Sample ID,Lake ID,Sample Date,Division,Genus,Zooplankton_Biomass (ug/L),Flag,Sample Processed Date,Sample Processed By
A19126239005,126,8/27/2019,Rotifera,Keratella.quadrata,2.985666896,,10/19/2019,Karianna Fiebelkorn
A19126239005,126,8/27/2019,Copepoda,Nauplii,25.2256568,,10/19/2019,Karianna Fiebelkorn
A19126239005,126,8/27/2019,Rotifera,Polyarthra,2.047642867,,10/19/2019,Karianna Fiebelkorn
A19127168007,127,6/17/2019,Rotifera,Asplanchna,5.207256181,,7/9/2019,Brittany Howes
A19127168007,127,6/17/2019,Copepoda,Calanoida,3.509516408,,7/9/2019,Brittany Howes
A19127168007,127,6/17/2019,Copepoda,Cyclopoida,237.9461532,,7/9/2019,Brittany Howes
A19127168007,127,6/17/2019,Cladocera,Daphnia,230.8203118,,7/9/2019,Brittany Howes
A19127168007,127,6/17/2019,Rotifera,Keratella.cochlearis,0.081463424,,7/9/2019,Brittany Howes
A19127168007,127,6/17/2019,Copepoda,Nauplii,12.6730154,,7/9/2019,Brittany Howes
A19127168007,127,6/17/2019,Rotifera,Polyarthra,0.103137925,,7/9/2019,Brittany Howes
A19127217003,127,8/5/2019,Copepoda,Calanoida,61.5356116,,8/27/2019,Brittany Howes
A19127217003,127,8/5/2019,Copepoda,Cyclopoida,0.320210382,,8/27/2019,Brittany Howes
A19127217003,127,8/5/2019,Rotifera,Keratella.cochlearis,1.720176658,,8/27/2019,Brittany Howes
A19127217003,127,8/5/2019,Copepoda,Nauplii,6.193207645,,8/27/2019,Brittany Howes
A19127217003,127,8/5/2019,Rotifera,Polyarthra,0.122099449,,8/27/2019,Brittany Howes
A19127260003,127,9/17/2019,Rotifera,Brachionus,0.093266712,,11/22/2019,Karianna Fiebelkorn
A19127260003,127,9/17/2019,Cladocera,Chydorus,2.427901914,,11/22/2019,Karianna Fiebelkorn
A19127260003,127,9/17/2019,Copepoda,Cyclopoida,1.299636312,,11/22/2019,Karianna Fiebelkorn
A19127260003,127,9/17/2019,Rotifera,Keratella.cochlearis,0.12716361,,11/22/2019,Karianna Fiebelkorn
A19127260003,127,9/17/2019,Copepoda,Nauplii,11.53961659,,11/22/2019,Karianna Fiebelkorn
A19127260003,127,9/17/2019,Rotifera,Polyarthra,1.51227799,,11/22/2019,Karianna Fiebelkorn
A19128155009,128,6/4/2019,Rotifera,Asplanchna,1.049470439,,6/19/2019,Brittany Howes
A19128155009,128,6/4/2019,Cladocera,Bosmina,24.08755726,,6/19/2019,Brittany Howes
A19128155009,128,6/4/2019,Copepoda,Calanoida,48.86966146,,6/19/2019,Brittany Howes
A19128155009,128,6/4/2019,Cladocera,Chydorus,5.586798829,,6/19/2019,Brittany Howes
A19128155009,128,6/4/2019,Copepoda,Cyclopoida,18.12429061,,6/19/2019,Brittany Howes
A19128155009,128,6/4/2019,Cladocera,Daphnia,82.22349262,,6/19/2019,Brittany Howes
A19128155009,128,6/4/2019,Rotifera,Keratella.cochlearis,0.053471901,,6/19/2019,Brittany Howes
A19128155009,128,6/4/2019,Copepoda,Nauplii,18.23569427,,6/19/2019,Brittany Howes
A19128155009,128,6/4/2019,Rotifera,Polyarthra,0.156770111,,6/19/2019,Brittany Howes
A19128197005,128,7/16/2019,Cladocera,Bosmina,0.611798669,,7/30/2019,Brittany Howes
A19128197005,128,7/16/2019,Rotifera,Brachionus,0.283057256,,7/30/2019,Brittany Howes
A19128197005,128,7/16/2019,Copepoda,Cyclopoida,0.520676898,,7/30/2019,Brittany Howes
A19128197005,128,7/16/2019,Rotifera,Filinia,0.093739971,,7/30/2019,Brittany Howes
A19128197005,128,7/16/2019,Rotifera,Keratella.cochlearis,0.068460981,,7/30/2019,Brittany Howes
A19128197005,128,7/16/2019,Copepoda,Nauplii,3.312393308,,7/30/2019,Brittany Howes
A19128240005,128,8/28/2019,Rotifera,Brachionus,0.063670244,,10/21/2019,Brittany Howes
A19128240005,128,8/28/2019,Copepoda,Calanoida,1.829156642,,10/21/2019,Brittany Howes
A19128240005,128,8/28/2019,Copepoda,Cyclopoida,2.595959696,,10/21/2019,Brittany Howes
A19128240005,128,8/28/2019,Rotifera,Keratella.cochlearis,0.034276777,,10/21/2019,Brittany Howes
A19128240005,128,8/28/2019,Copepoda,Nauplii,0.667168686,,10/21/2019,Brittany Howes
A19128240005,128,8/28/2019,Rotifera,Polyarthra,0.10101284,,10/21/2019,Brittany Howes
A19129140011,129,5/20/2019,Rotifera,Asplanchna,2.592889605,,5/22/2019,Jeremiah Reed
A19129140011,129,5/20/2019,Cladocera,Bosmina,2.293277082,,5/22/2019,Jeremiah Reed
A19129140011,129,5/20/2019,Copepoda,Calanoida,19.30069738,,5/22/2019,Jeremiah Reed
A19129140011,129,5/20/2019,Copepoda,Cyclopoida,13.29298118,,5/22/2019,Jeremiah Reed
A19129140011,129,5/20/2019,Cladocera,Daphnia,75.87056103,,5/22/2019,Jeremiah Reed
A19129140011,129,5/20/2019,Rotifera,Keratella.cochlearis,0.02210255,,5/22/2019,Jeremiah Reed
A19129140011,129,5/20/2019,Copepoda,Nauplii,5.671001093,,5/22/2019,Jeremiah Reed
A19129190007,129,7/9/2019,Rotifera,Asplanchna,0.286113158,,7/22/2019,Brittany Howes
A19129190007,129,7/9/2019,Copepoda,Cyclopoida,2.918067192,,7/22/2019,Brittany Howes
A19129190007,129,7/9/2019,Cladocera,Daphnia,11.17676976,,7/22/2019,Brittany Howes
A19129190007,129,7/9/2019,Rotifera,Keratella.cochlearis,0.029136013,,7/22/2019,Brittany Howes
A19129190007,129,7/9/2019,Copepoda,Nauplii,0.871300594,,7/22/2019,Brittany Howes
A19129232007,129,8/20/2019,Cladocera,Bosmina,1.32625307,,10/3/2019,Brittany Howes
A19129232007,129,8/20/2019,Copepoda,Cyclopoida,10.11202541,,10/3/2019,Brittany Howes
A19129232007,129,8/20/2019,Cladocera,Daphnia,3.632675338,,10/3/2019,Brittany Howes
A19129232007,129,8/20/2019,Cladocera,Diaphanosoma,23.04516913,,10/3/2019,Brittany Howes
A19129232007,129,8/20/2019,Rotifera,Kellicottia,0.005420163,,10/3/2019,Brittany Howes
A19129232007,129,8/20/2019,Rotifera,Keratella.cochlearis,0.120533002,,10/3/2019,Brittany Howes
A19129232007,129,8/20/2019,Copepoda,Nauplii,2.612613841,,10/3/2019,Brittany Howes
A19129232007,129,8/20/2019,Rotifera,Polyarthra,0.428549741,,10/3/2019,Brittany Howes
A19130161004,130,6/10/2019,Cladocera,Bosmina,3.042720297,,6/25/2019,Brittany Howes
A19130161004,130,6/10/2019,Copepoda,Calanoida,23.84136673,,6/25/2019,Brittany Howes
A19130161004,130,6/10/2019,Cladocera,Chydorus,3.289535722,,6/25/2019,Brittany Howes
A19130161004,130,6/10/2019,Copepoda,Cyclopoida,1.074077051,,6/25/2019,Brittany Howes
A19130161004,130,6/10/2019,Cladocera,Daphnia,17.0128114,,6/25/2019,Brittany Howes
A19130161004,130,6/10/2019,Rotifera,Keratella.cochlearis,0.03233631,,6/25/2019,Brittany Howes
A19130161004,130,6/10/2019,Copepoda,Nauplii,1.842439386,,6/25/2019,Brittany Howes
A19130210009,130,7/29/2019,Cladocera,Bosmina,0.118480752,,8/22/2019,Karianna Fiebelkorn
A19130210009,130,7/29/2019,Rotifera,Brachionus,8.611611466,,8/22/2019,Karianna Fiebelkorn
A19130210009,130,7/29/2019,Copepoda,Calanoida,1.812890186,,8/22/2019,Karianna Fiebelkorn
A19130210009,130,7/29/2019,Cladocera,Chydorus,5.977233952,,8/22/2019,Karianna Fiebelkorn
A19130210009,130,7/29/2019,Copepoda,Cyclopoida,3.511201557,,8/22/2019,Karianna Fiebelkorn
A19130210009,130,7/29/2019,Cladocera,Daphnia,4.885325449,,8/22/2019,Karianna Fiebelkorn
A19130210009,130,7/29/2019,Cladocera,Diaphanosoma,1.016536976,,8/22/2019,Karianna Fiebelkorn
A19130210009,130,7/29/2019,Rotifera,Filinia,0.558733976,,8/22/2019,Karianna Fiebelkorn
A19130210009,130,7/29/2019,Rotifera,Keratella.cochlearis,0.02472518,,8/22/2019,Karianna Fiebelkorn
A19130210009,130,7/29/2019,Copepoda,Nauplii,2.340266149,,8/22/2019,Karianna Fiebelkorn
A19130252002,130,9/9/2019,Copepoda,Calanoida,2038.763142,,11/8/2019,Karianna Fiebelkorn
A19130252002,130,9/9/2019,Cladocera,Chydorus,1.506514,,11/8/2019,Karianna Fiebelkorn
A19130252002,130,9/9/2019,Copepoda,Cyclopoida,198.4233161,,11/8/2019,Karianna Fiebelkorn
A19130252002,130,9/9/2019,Cladocera,Daphnia,1.987353505,,11/8/2019,Karianna Fiebelkorn
A19130252002,130,9/9/2019,Cladocera,Diaphanosoma,39.1347895,,11/8/2019,Karianna Fiebelkorn
A19130252002,130,9/9/2019,Rotifera,Keratella.cochlearis,0.004152456,,11/8/2019,Karianna Fiebelkorn
A19130252002,130,9/9/2019,Copepoda,Nauplii,8.116524245,,11/8/2019,Karianna Fiebelkorn
A19131161002,131,6/10/2019,Cladocera,Bosmina,2.987100026,,7/1/2019,Brittany Howes
A19131161002,131,6/10/2019,Copepoda,Calanoida,46.54506524,,7/1/2019,Brittany Howes
A19131161002,131,6/10/2019,Copepoda,Cyclopoida,7.581919047,,7/1/2019,Brittany Howes
A19131161002,131,6/10/2019,Cladocera,Daphnia,6.102458762,,7/1/2019,Brittany Howes
A19131161002,131,6/10/2019,Cladocera,Diaphanosoma,8.099689634,,7/1/2019,Brittany Howes
A19131161002,131,6/10/2019,Rotifera,Keratella.cochlearis,0.00869352,,7/1/2019,Brittany Howes
A19131161002,131,6/10/2019,Copepoda,Nauplii,3.826097451,,7/1/2019,Brittany Howes
A19131210007,131,7/29/2019,Rotifera,Anuraeopsis,0.175860749,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Cladocera,Bosmina,6.33853547,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Copepoda,Calanoida,227.1845134,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Cladocera,Ceriodaphnia,166.9944432,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Cladocera,Chydorus,25.80518151,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Copepoda,Cyclopoida,238.1617507,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Cladocera,Daphnia,291.1054623,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Cladocera,Diaphanosoma,17.49861697,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Cladocera,Graptoleberis,0.818364425,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Rotifera,Keratella.cochlearis,0.033843127,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Copepoda,Nauplii,29.06980021,,8/16/2019,Karianna Fiebelkorn
A19131210007,131,7/29/2019,Rotifera,Polyarthra,3.49890646,,8/16/2019,Karianna Fiebelkorn
A19131252004,131,9/9/2019,Cladocera,Bosmina,1.396426492,,11/1/2019,Karianna Fiebelkorn
A19131252004,131,9/9/2019,Copepoda,Calanoida,9.646114251,,11/1/2019,Karianna Fiebelkorn
A19131252004,131,9/9/2019,Cladocera,Ceriodaphnia,7.176400113,,11/1/2019,Karianna Fiebelkorn
A19131252004,131,9/9/2019,Cladocera,Chydorus,21.80243333,,11/1/2019,Karianna Fiebelkorn
A19131252004,131,9/9/2019,Copepoda,Cyclopoida,10.03956612,,11/1/2019,Karianna Fiebelkorn
A19131252004,131,9/9/2019,Cladocera,Daphnia,1.738983817,,11/1/2019,Karianna Fiebelkorn
A19131252004,131,9/9/2019,Cladocera,Diaphanosoma,0.334149083,,11/1/2019,Karianna Fiebelkorn
A19131252004,131,9/9/2019,Rotifera,Keratella.cochlearis,0.003939423,,11/1/2019,Karianna Fiebelkorn
A19131252004,131,9/9/2019,Copepoda,Nauplii,0.250768647,,11/1/2019,Karianna Fiebelkorn
A19132142006,132,5/22/2019,Copepoda,Calanoida,15.34770908,,5/31/2019,Brittany Howes
A19132142006,132,5/22/2019,Cladocera,Chydorus,1.895573845,,5/31/2019,Brittany Howes
A19132142006,132,5/22/2019,Copepoda,Cyclopoida,1.783230124,,5/31/2019,Brittany Howes
A19132142006,132,5/22/2019,Cladocera,Daphnia,65.47227545,,5/31/2019,Brittany Howes
A19132142006,132,5/22/2019,Rotifera,Keratella.cochlearis,0.021848341,,5/31/2019,Brittany Howes
A19132142006,132,5/22/2019,Rotifera,Keratella.quadrata,0.417097323,,5/31/2019,Brittany Howes
A19132142006,132,5/22/2019,Copepoda,Nauplii,6.1588387,,5/31/2019,Brittany Howes
A19132189006,132,7/8/2019,Copepoda,Calanoida,1.856137454,,7/18/2019,Karianna Fiebelkorn
A19132189006,132,7/8/2019,Copepoda,Cyclopoida,0.196678597,,7/18/2019,Karianna Fiebelkorn
A19132189006,132,7/8/2019,Rotifera,Keratella.cochlearis,0.07240553,,7/18/2019,Karianna Fiebelkorn
A19132189006,132,7/8/2019,Rotifera,Keratella.quadrata,0.39060235,,7/18/2019,Karianna Fiebelkorn
A19132189006,132,7/8/2019,Copepoda,Nauplii,0.481250665,,7/18/2019,Karianna Fiebelkorn
A19132189006,132,7/8/2019,Rotifera,Polyarthra,0.071397221,,7/18/2019,Karianna Fiebelkorn
A19132231011,132,8/19/2019,Copepoda,Cyclopoida,71.35909924,,10/9/2019,Karianna Fiebelkorn
A19132231011,132,8/19/2019,Cladocera,Daphnia,113.9296835,,10/9/2019,Karianna Fiebelkorn
A19132231011,132,8/19/2019,Rotifera,Keratella.cochlearis,0.068978463,,10/9/2019,Karianna Fiebelkorn
A19132231011,132,8/19/2019,Copepoda,Nauplii,3.441591102,,10/9/2019,Karianna Fiebelkorn
A19132231011,132,8/19/2019,Rotifera,Polyarthra,0.083336696,,10/9/2019,Karianna Fiebelkorn
A19205170001,205,6/19/2019,Cladocera,Bosmina,2.235649554,,7/8/2019,Karianna Fiebelkorn
A19205170001,205,6/19/2019,Copepoda,Calanoida,42.78714712,,7/8/2019,Karianna Fiebelkorn
A19205170001,205,6/19/2019,Cladocera,Chydorus,4.049149153,,7/8/2019,Karianna Fiebelkorn
A19205170001,205,6/19/2019,Copepoda,Cyclopoida,0.393736093,,7/8/2019,Karianna Fiebelkorn
A19205170001,205,6/19/2019,Cladocera,Daphnia,410.8370028,,7/8/2019,Karianna Fiebelkorn
A19205170001,205,6/19/2019,Rotifera,Keratella.cochlearis,0.053986153,,7/8/2019,Karianna Fiebelkorn
A19205170001,205,6/19/2019,Copepoda,Nauplii,5.800341177,,7/8/2019,Karianna Fiebelkorn
A19205170001,205,6/19/2019,Rotifera,Polyarthra,2.034536118,,7/8/2019,Karianna Fiebelkorn
A19205217008,205,8/5/2019,Rotifera,Brachionus,0.004561226,,8/29/2019,Brittany Howes
A19205217008,205,8/5/2019,Copepoda,Calanoida,3.193743857,,8/29/2019,Brittany Howes
A19205217008,205,8/5/2019,Cladocera,Daphnia,0.11828077,,8/29/2019,Brittany Howes
A19205217008,205,8/5/2019,Rotifera,Filinia,0.033706423,,8/29/2019,Brittany Howes
A19205217008,205,8/5/2019,Rotifera,Keratella.cochlearis,0.043067146,,8/29/2019,Brittany Howes
A19205217008,205,8/5/2019,Copepoda,Nauplii,0.113154055,,8/29/2019,Brittany Howes
A19205217008,205,8/5/2019,Rotifera,Synchaeta,0.002262767,,8/29/2019,Brittany Howes
A19205260005,205,9/17/2019,Copepoda,Cyclopoida,4.92533141,,11/21/2019,Brittany Howes
A19205260005,205,9/17/2019,Rotifera,Keratella.cochlearis,0.038141973,,11/21/2019,Brittany Howes
A19205260005,205,9/17/2019,Copepoda,Nauplii,3.978053068,,11/21/2019,Brittany Howes
A19205260005,205,9/17/2019,Rotifera,Polyarthra,2.249465192,,11/21/2019,Brittany Howes
A19245162007,245,6/11/2019,Rotifera,Asplanchna,4.089700543,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Cladocera,Bosmina,0.348077216,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Copepoda,Calanoida,26.9289774,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Rotifera,Conochilus,0.220037813,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Copepoda,Cyclopoida,2.254244332,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Cladocera,Daphnia,27.58556812,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Rotifera,Keratella.cochlearis,0.299833526,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Rotifera,Keratella.quadrata,0.134645253,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Copepoda,Nauplii,4.824073261,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Rotifera,Polyarthra,0.043209088,,6/28/2019,Katie Cope
A19245162007,245,6/11/2019,Rotifera,Trichocerca,0.453179692,,6/28/2019,Katie Cope
A19245211001,245,7/30/2019,Cladocera,Bosmina,1.399051626,,8/19/2019,Karianna Fiebelkorn
A19245211001,245,7/30/2019,Rotifera,Brachionus,3.899135213,,8/19/2019,Karianna Fiebelkorn
A19245211001,245,7/30/2019,Copepoda,Calanoida,17.15056584,,8/19/2019,Karianna Fiebelkorn
A19245211001,245,7/30/2019,Copepoda,Cyclopoida,1.096046214,,8/19/2019,Karianna Fiebelkorn
A19245211001,245,7/30/2019,Rotifera,Keratella.cochlearis,0.435940112,,8/19/2019,Karianna Fiebelkorn
A19245211001,245,7/30/2019,Copepoda,Nauplii,2.191086928,,8/19/2019,Karianna Fiebelkorn
A19245211001,245,7/30/2019,Rotifera,Polyarthra,2.967770199,,8/19/2019,Karianna Fiebelkorn
A19245251006,245,9/8/2019,Cladocera,Bosmina,0.494332747,,11/7/2019,Brittany Howes
A19245251006,245,9/8/2019,Rotifera,Brachionus,0.014950011,,11/7/2019,Brittany Howes
A19245251006,245,9/8/2019,Copepoda,Cyclopoida,0.361965011,,11/7/2019,Brittany Howes
A19245251006,245,9/8/2019,Cladocera,Daphnia,0.558045219,,11/7/2019,Brittany Howes
A19245251006,245,9/8/2019,Rotifera,Keratella.cochlearis,0.015372275,,11/7/2019,Brittany Howes
A19245251006,245,9/8/2019,Copepoda,Nauplii,0.366830602,,11/7/2019,Brittany Howes
A19245251006,245,9/8/2019,Rotifera,Polyarthra,0.205625282,,11/7/2019,Brittany Howes
A19257140009,140,5/20/2019,NA,NA,NA,7,12/12/2019,Brittany Howes
A19257189008,257,7/8/2019,Rotifera,Brachionus,1.912394925,,7/19/2019,Karianna Fiebelkorn
A19257189008,257,7/8/2019,Cladocera,Chydorus,1.340216708,,7/19/2019,Karianna Fiebelkorn
A19257189008,257,7/8/2019,Copepoda,Cyclopoida,0.451203841,,7/19/2019,Karianna Fiebelkorn
A19257189008,257,7/8/2019,Copepoda,Nauplii,0.603481279,,7/19/2019,Karianna Fiebelkorn
A19257189008,257,7/8/2019,Rotifera,Polyarthra,0.345593393,,7/19/2019,Karianna Fiebelkorn
A19257189008,257,7/8/2019,Rotifera,Synchaeta,0.124832153,,7/19/2019,Karianna Fiebelkorn
A19257231009,257,8/19/2019,Rotifera,Brachionus,5.128924207,,10/2/2019,Karianna Fiebelkorn
A19257231009,257,8/19/2019,Copepoda,Cyclopoida,35.60990382,,10/2/2019,Karianna Fiebelkorn
A19257231009,257,8/19/2019,Copepoda,Nauplii,0.176762315,,10/2/2019,Karianna Fiebelkorn
A19257231009,257,8/19/2019,Rotifera,Polyarthra,0.194228664,,10/2/2019,Karianna Fiebelkorn
A19259162011,259,6/11/2019,Cladocera,Bosmina,1.653161042,,2/27/2019,Karianna Fiebelkorn
A19259162011,259,6/11/2019,Copepoda,Calanoida,7.646670867,,2/27/2019,Karianna Fiebelkorn
A19259162011,259,6/11/2019,Cladocera,Ceriodaphnia,4.378423495,,2/27/2019,Karianna Fiebelkorn
A19259162011,259,6/11/2019,Cladocera,Chydorus,27.88803693,,2/27/2019,Karianna Fiebelkorn
A19259162011,259,6/11/2019,Copepoda,Cyclopoida,66.68190482,,2/27/2019,Karianna Fiebelkorn
A19259162011,259,6/11/2019,Cladocera,Daphnia,98.85724256,,2/27/2019,Karianna Fiebelkorn
A19259162011,259,6/11/2019,Rotifera,Keratella.cochlearis,0.089864236,,2/27/2019,Karianna Fiebelkorn
A19259162011,259,6/11/2019,Copepoda,Nauplii,2.683505346,,2/27/2019,Karianna Fiebelkorn
A19259162011,259,6/11/2019,Cladocera,Simocephalus,0.40130566,,2/27/2019,Karianna Fiebelkorn
A19259211011,259,7/30/2019,Copepoda,Calanoida,21.71655705,,8/23/2019,Brittany Howes
A19259211011,259,7/30/2019,Cladocera,Chydorus,167.4834829,,8/23/2019,Brittany Howes
A19259211011,259,7/30/2019,Copepoda,Cyclopoida,26.71788739,,8/23/2019,Brittany Howes
A19259211011,259,7/30/2019,Cladocera,Diaphanosoma,2.016936299,,8/23/2019,Brittany Howes
A19259211011,259,7/30/2019,Rotifera,Filinia,0.028950962,,8/23/2019,Brittany Howes
A19259211011,259,7/30/2019,Rotifera,Keratella.cochlearis,0.006296598,,8/23/2019,Brittany Howes
A19259211011,259,7/30/2019,Rotifera,Monostyla,0.065282104,,8/23/2019,Brittany Howes
A19259211011,259,7/30/2019,Copepoda,Nauplii,2.602158432,,8/23/2019,Brittany Howes
A19259251008,259,9/8/2019,Copepoda,Calanoida,6.647917381,,11/15/2019,Karianna Fiebelkorn
A19259251008,259,9/8/2019,Cladocera,Ceriodaphnia,39.11356879,,11/15/2019,Karianna Fiebelkorn
A19259251008,259,9/8/2019,Cladocera,Chydorus,189.7170872,,11/15/2019,Karianna Fiebelkorn
A19259251008,259,9/8/2019,Copepoda,Cyclopoida,44.1875929,,11/15/2019,Karianna Fiebelkorn
A19259251008,259,9/8/2019,Cladocera,Daphnia,281.8146087,,11/15/2019,Karianna Fiebelkorn
A19259251008,259,9/8/2019,Cladocera,Diaphanosoma,4.491767593,,11/15/2019,Karianna Fiebelkorn
A19259251008,259,9/8/2019,Copepoda,Nauplii,0.931640461,,11/15/2019,Karianna Fiebelkorn
A19300154006,300,6/3/2019,Copepoda,Calanoida,9.832021839,,6/20/2019,Katie Cope
A19300154006,300,6/3/2019,Copepoda,Cyclopoida,18.90727781,,6/20/2019,Katie Cope
A19300154006,300,6/3/2019,Rotifera,Filinia,0.021722838,,6/20/2019,Katie Cope
A19300154006,300,6/3/2019,Rotifera,Keratella.cochlearis,0.070980248,,6/20/2019,Katie Cope
A19300154006,300,6/3/2019,Rotifera,Keratella.quadrata,0.871964232,,6/20/2019,Katie Cope
A19300154006,300,6/3/2019,Copepoda,Nauplii,4.283399605,,6/20/2019,Katie Cope
A19300154006,300,6/3/2019,Rotifera,Polyarthra,1.449362378,,6/20/2019,Katie Cope
A19300154006,300,6/3/2019,Rotifera,Pompholyx,0.022505751,,6/20/2019,Katie Cope
A19300154006,300,6/3/2019,Rotifera,Synchaeta,0.242068617,,6/20/2019,Katie Cope
A19300196004,300,7/15/2019,Rotifera,Brachionus,0.667063453,,8/5/2019,Brittany Howes
A19300196004,300,7/15/2019,Copepoda,Cyclopoida,0.183489076,,8/5/2019,Brittany Howes
A19300196004,300,7/15/2019,Cladocera,Diaphanosoma,1.717989634,,8/5/2019,Brittany Howes
A19300196004,300,7/15/2019,Rotifera,Keratella.cochlearis,0.080016858,,8/5/2019,Brittany Howes
A19300196004,300,7/15/2019,Copepoda,Nauplii,1.182815146,,8/5/2019,Brittany Howes
A19300196004,300,7/15/2019,Rotifera,Polyarthra,0.127346469,,8/5/2019,Brittany Howes
A19300238001,300,8/26/2019,Rotifera,Brachionus,4.54078767,,10/14/2019,Brittany Howes
A19300238001,300,8/26/2019,Rotifera,Keratella.cochlearis,0.001517055,,10/14/2019,Brittany Howes
A19300238001,300,8/26/2019,Copepoda,Nauplii,0.122558957,,10/14/2019,Brittany Howes
A19300238001,300,8/26/2019,Rotifera,Polyarthra,0.129910132,,10/14/2019,Brittany Howes
A19301176002,301,6/25/2019,Copepoda,Calanoida,5.757409952,,7/11/2019,Karianna Fiebelkorn
A19301176002,301,6/25/2019,Cladocera,Chydorus,12.05110335,,7/11/2019,Karianna Fiebelkorn
A19301176002,301,6/25/2019,Cladocera,Daphnia,6.910037785,,7/11/2019,Karianna Fiebelkorn
A19301176002,301,6/25/2019,Cladocera,Diaphanosoma,7.308796554,,7/11/2019,Karianna Fiebelkorn
A19301176002,301,6/25/2019,Rotifera,Keratella.cochlearis,0.397119125,,7/11/2019,Karianna Fiebelkorn
A19301176002,301,6/25/2019,Copepoda,Nauplii,12.97592349,,7/11/2019,Karianna Fiebelkorn
A19301176002,301,6/25/2019,Rotifera,Polyarthra,0.584017814,,7/11/2019,Karianna Fiebelkorn
A19301224002,301,8/12/2019,Cladocera,Bosmina,0.389721687,,9/10/2019,Brittany Howes
A19301224002,301,8/12/2019,Cladocera,Chydorus,0.101942504,,9/10/2019,Brittany Howes
A19301224002,301,8/12/2019,Copepoda,Cyclopoida,12.7836558,,9/10/2019,Brittany Howes
A19301224002,301,8/12/2019,Cladocera,Daphnia,1.91166609,,9/10/2019,Brittany Howes
A19301224002,301,8/12/2019,Rotifera,Keratella.cochlearis,0.082840416,,9/10/2019,Brittany Howes
A19301224002,301,8/12/2019,Copepoda,Nauplii,1.015598093,,9/10/2019,Brittany Howes
A19301224002,301,8/12/2019,Rotifera,Polyarthra,0.017437124,,9/10/2019,Brittany Howes
A19301267004,301,9/24/2019,Cladocera,Bosmina,5.025517517,,12/12/2019,Brittany Howes
A19301267004,301,9/24/2019,Cladocera,Chydorus,13.90111649,,12/12/2019,Brittany Howes
A19301267004,301,9/24/2019,Copepoda,Cyclopoida,4.025900244,,12/12/2019,Brittany Howes
A19301267004,301,9/24/2019,Cladocera,Daphnia,6.241660068,,12/12/2019,Brittany Howes
A19301267004,301,9/24/2019,Rotifera,Keratella.cochlearis,0.101535256,,12/12/2019,Brittany Howes
A19301267004,301,9/24/2019,Copepoda,Nauplii,1.287811227,,12/12/2019,Brittany Howes
A19301267004,301,9/24/2019,Rotifera,Polyarthra,0.262164362,,12/12/2019,Brittany Howes
